ID,Day,Site,Genus,Species,Project,Experiment,Plot_ID,Individual_nr,Leaf_nr,Plant_Height_cm,Plant_Length_cm,Bulk_nr_leaves,Length_cm,Wet_Mass_g,Leaf_Thickness_1_mm,Leaf_Thickness_2_mm,Leaf_Thickness_3_mm,Remark,LeafArea_cm2.x,LeafArea_cm2.y
BZW7542,13,WAY,Halenia,umbellata,T,C,1,2,5,11,NA,1,NA,0.078,0.21,0.235,0.215,NA,3.014,3.014
CAZ7924,13,WAY,Lachemilla,orbiculata,T,C,5,1,4,5,NA,NA,NA,0.048,0.235,0.22,0.183,NA,2.059,2.059
ANR7358,13,WAY,Paspalum,bonplandianum,T,C,5,2,2,12,NA,NA,NA,0.044,0.105,0.096,0.125,NA,3.995,3.995
BUF4137,12,QUE,Luzula,racemosa,T,BB,5,2,NA,5.6,NA,1,NA,0.035,0.396,0.459,0.395,NA,1.3780000000000001,1.3780000000000001
CFX6582,12,WAY,Lachemilla,orbiculata,T,C,1,1,3,2.4,NA,NA,NA,0.104,0.276,0.298,0.299,NA,3.415,3.415
ATU6733,12,QUE,Oreomyrhys,andicola,T,BB,1,1,3,3,NA,1,NA,0.076,0.168,0.144,0.53,NA,2.692,2.692
BZM2666,13,WAY,Paspalum,bonplandianum,T,C,3,2,5,19,31,NA,NA,0.073,0.127,0.13,0.096,NA,6.62,6.62
BZL2942,13,WAY,Paspalum,bonplandianum,T,C,4,2,2,6.5,8,1,NA,0.03,0.104,0.118,0.093,NA,2.415,2.415
CGB8880,13,WAY,Paspalum,bonplandianum,T,C,5,2,1,12,NA,NA,NA,0.033,0.111,0.09,0.08,NA,2.787,2.787
BWT0686,13,WAY,Paspalum,bonplandianum,T,C,4,2,4,6.5,8,1,NA,0.034,0.101,0.138,0.12,NA,2.555,2.555
BUV5121,12,QUE,Agrostis,breviculmis,T,BB,3,2,NA,3.5,NA,5,NA,0.008,0.163,0.146,0.129,NA,0.595,0.595
CFU4917,13,WAY,Halenia,umbellata,T,C,1,2,4,11,NA,1,NA,0.078,0.191,0.194,0.2,NA,3.1020000000000003,3.1020000000000003
BUZ7503,12,QUE,Agrostis,breviculmis,T,BB,3,1,NA,3,NA,5,NA,0.008,0.14,0.113,0.16,NA,0.505,0.505
BUH6700,13,WAY,Paspalum,bonplandianum,T,C,4,2,5,6.5,8,1,NA,0.035,0.072,0.081,0.098,NA,2.755,2.755
CGZ1609,13,WAY,Paspalum,bonplandianum,T,C,5,2,4,12,NA,NA,NA,0.068,0.129,0.085,0.098,NA,5.327999999999999,5.327999999999999
AXG1693,12,QUE,Calamagrostis,tarmensis,T,BB,1,3,NA,20,NA,5,NA,0.069,0.193,0.209,0.195,Leaves rolled,2.323,2.323
BZN7291,13,WAY,Paspalum,bonplandianum,T,C,3,2,4,19,31,NA,NA,0.074,0.112,0.118,0.127,NA,6.408,6.408
BVT7166,12,QUE,Calamagrostis,tarmensis,T,BB,5,2,NA,12,NA,3,NA,0.03,0.116,0.107,0.109,Leaves rolled,1.1039999999999999,1.1039999999999999
ANN4579,12,WAY,Paspalum,bonplandianum,T,C,5,2,3,12,NA,NA,NA,0.039,0.086,0.074,0.116,NA,3.882,3.882
