country,course,project,id,year,month,date,gradient,site,treatment,plot_id,functional_group,family,name_2020,genus,species,individual_nr,plant_height_cm,nr_leaves,number_leaves_scan,wet_mass_g,dry_mass_g,leaf_area_cm2,sla_cm2_g,ldmc,leaf_thickness_mm,area_flag,dry_flag,wet_flag
PE,Puna,T,GAC0531,2019,April,2019-04-18,1,TRE,B,5,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,3,48,1,1,0.134,0.058,1.9847,34.21896551724138,0.43283582089552236,0.33866666666666667,NA,NA,NA
PE,Puna,T,GAE3083,2019,April,2019-04-18,1,TRE,B,5,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,5,38,1,1,0.187,0.069,6.1512,89.14782608695651,0.36898395721925137,0.3913333333333333,NA,NA,NA
PE,Puna,T,GAF1502,2019,April,2019-04-18,1,TRE,B,4,Gramminoid,Cyperaceae,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,3,19,1,1,0.247,0.106,8.6841,81.92547169811321,0.4291497975708502,0.31,NA,NA,NA
PE,Puna,T,GAG4235,2019,April,2019-04-18,1,TRE,B,5,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,4,38,1,1,0.19,0.071,7.3391,103.36760563380282,0.37368421052631573,0.354,NA,NA,NA
PE,Puna,T,GAH0352,2019,April,2019-04-18,1,TRE,B,4,Gramminoid,Cyperaceae,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,4,24,1,1,0.286,0.105,7.7371,73.68666666666667,0.36713286713286714,0.27166666666666667,NA,NA,NA
PE,Puna,T,GAI4892,2019,April,2019-04-18,1,TRE,B,4,Forb,Rosaceae,Lachemilla jamesonii,Lachemilla,jamesonii,1,1.5,3,3,0.039,0.013,0.9134000000000001,70.26153846153848,0.3333333333333333,0.24566666666666667,NA,NA,NA
PE,Puna,T,GAJ2585,2019,April,2019-04-18,1,TRE,B,4,Gramminoid,Cyperaceae,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,5,18,1,1,0.242,0.105,8.6018,81.92190476190477,0.43388429752066116,0.327,NA,NA,NA
PE,Puna,T,GAL3346,2019,April,2019-04-18,1,TRE,B,1,Gramminoid,Cyperaceae,Carex bonplandii,Carex,bonplandii,1,20,1,1,0.062,0.027,3.9051,144.63333333333333,0.43548387096774194,0.18066666666666667,NA,NA,NA
PE,Puna,T,GAM2797,2019,April,2019-04-18,1,TRE,B,1,Gramminoid,Cyperaceae,Carex bonplandii,Carex,bonplandii,2,10,1,1,0.032,0.013,1.9866,152.81538461538463,0.40625,0.14866666666666667,NA,NA,NA
PE,Puna,T,GAN4763,2019,April,2019-04-18,1,TRE,B,1,Gramminoid,Cyperaceae,Carex bonplandii,Carex,bonplandii,5,10,1,1,0.033,0.012,1.9192,159.93333333333334,0.36363636363636365,0.16466666666666666,NA,NA,NA
PE,Puna,T,GAO2070,2019,April,2019-04-18,1,TRE,B,1,Gramminoid,Cyperaceae,Carex bonplandii,Carex,bonplandii,4,13,1,1,0.022,0.008,1.7113,213.9125,0.36363636363636365,0.10933333333333334,NA,NA,NA
PE,Puna,T,GAP2968,2019,April,2019-04-18,1,TRE,B,4,Gramminoid,Cyperaceae,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,2,33,1,1,0.314,0.138,9.2,66.66666666666666,0.4394904458598726,0.31966666666666665,NA,NA,NA
PE,Puna,T,GAQ6032,2019,April,2019-04-18,1,TRE,B,4,Gramminoid,Cyperaceae,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,1,20,1,1,0.228,0.097,8.0214,82.69484536082474,0.42543859649122806,0.2833333333333333,NA,NA,NA
PE,Puna,T,GAS0430,2019,April,2019-04-18,1,TRE,B,2,Gramminoid,Cyperaceae,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,5,19,1,1,0.198,0.092,7.8472,85.29565217391304,0.46464646464646464,0.263,NA,NA,NA
PE,Puna,T,GAT6006,2019,April,2019-04-18,1,TRE,B,2,Gramminoid,Cyperaceae,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,4,31,1,1,0.32,0.131,10.2884,78.53740458015267,0.409375,0.32333333333333336,NA,NA,NA
PE,Puna,T,GAW1495,2019,April,2019-04-18,1,TRE,B,1,Gramminoid,Cyperaceae,Carex pygmaea,Carex,pygmaea,4,4.5,2,2,0.012,0.0075,1.10955,147.94,0.625,0.13633333333333333,NA,NA,NA
PE,Puna,T,GAX6568,2019,April,2019-04-18,1,TRE,B,1,Gramminoid,Cyperaceae,Carex pygmaea,Carex,pygmaea,5,4.5,2,2,0.0135,0.01,1.17855,117.85499999999999,0.7407407407407408,0.138,NA,NA,NA
PE,Puna,T,GEP6448,2019,April,2019-04-18,1,TRE,B,1,Gramminoid,Cyperaceae,Carex pygmaea,Carex,pygmaea,1,6,2,2,0.0165,0.0135,1.338,99.11111111111111,0.8181818181818181,0.15333333333333332,NA,NA,NA
PE,Puna,T,LEO9441,2019,November,2019-11-24,1,TRE,B,1,Gramminoid,Cyperaceae,Carex pygmaea,Carex,pygmaea,2,5,3,NA,NA,NA,NA,NA,NA,0.27266666666666667,NA,NA,NA
PE,Puna,T,GAZ5639,2019,April,2019-04-19,1,TRE,B,4,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,2,24,1,1,0.044,0.026,1.6389,63.034615384615385,0.5909090909090909,0.28099999999999997,NA,NA,NA
PE,Puna,T,GBA8431,2019,April,2019-04-18,1,TRE,B,3,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,2,10.5,3,3,0.042333333333333334,0.015666666666666666,1.375,87.76595744680851,0.37007874015748027,0.223,NA,NA,NA
PE,Puna,T,GBB6203,2019,April,2019-04-18,1,TRE,B,3,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,4,10.5,3,3,0.071,0.034999999999999996,2.070933333333333,59.16952380952381,0.49295774647887325,0.245,NA,NA,NA
PE,Puna,T,GBC3485,2019,April,2019-04-18,1,TRE,B,3,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,3,11.5,3,3,0.059666666666666666,0.03133333333333333,1.6951333333333334,54.10000000000001,0.5251396648044693,0.24833333333333332,NA,NA,NA
PE,Puna,T,GBD2930,2019,April,2019-04-18,1,TRE,B,3,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,1,11,3,3,0.048999999999999995,0.020666666666666667,2.1731333333333334,105.15161290322581,0.4217687074829932,0.24666666666666667,NA,NA,NA
PE,Puna,T,GBE0416,2019,April,2019-04-19,1,TRE,B,4,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,1,27,1,1,0.04,0.026,1.5197,58.45,0.6499999999999999,0.2643333333333333,NA,NA,NA
PE,Puna,T,GBG1534,2019,April,2019-04-18,1,TRE,B,2,Gramminoid,Cyperaceae,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,1,24,1,1,0.183,0.09,7.3192,81.32444444444445,0.4918032786885246,0.256,NA,NA,NA
PE,Puna,T,GBH3273,2019,April,2019-04-18,1,TRE,B,2,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,1,34,1,1,0.066,0.032,1.5302,47.81875,0.48484848484848486,0.356,NA,NA,NA
PE,Puna,T,GBI3097,2019,April,2019-04-18,1,TRE,B,1,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,4,47,1,1,0.059,0.038,1.4133,37.1921052631579,0.6440677966101696,0.30466666666666664,NA,NA,NA
PE,Puna,T,GBJ1493,2019,April,2019-04-18,1,QUE,B,5,Gramminoid,Poaceae,Agrostis foliata,Agrostis,foliata,3,10,5,5,0.008,0.004399999999999999,0.33638,76.45000000000002,0.5499999999999999,0.22633333333333333,NA,NA,NA
PE,Puna,T,GBK5351,2019,April,2019-04-18,1,QUE,B,5,Gramminoid,Poaceae,Agrostis foliata,Agrostis,foliata,5,11,5,5,0.0114,0.0032,0.3894,121.6875,0.2807017543859649,0.22633333333333333,NA,NA,NA
PE,Puna,T,GBL6474,2019,April,2019-04-18,1,QUE,B,5,Gramminoid,Poaceae,Agrostis foliata,Agrostis,foliata,4,17,5,5,0.0216,0.009600000000000001,0.75038,78.16458333333333,0.4444444444444445,0.2783333333333333,NA,NA,NA
PE,Puna,T,GBN2938,2019,April,2019-04-18,1,TRE,B,1,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,2,32,1,1,0.127,0.058,3.8671,66.67413793103448,0.4566929133858268,0.4846666666666667,NA,NA,NA
PE,Puna,T,GBO5518,2019,April,2019-04-18,1,TRE,B,2,Gramminoid,Cyperaceae,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,3,16,1,1,0.201,0.087,6.7821,77.95517241379311,0.4328358208955223,0.273,NA,NA,NA
PE,Puna,T,GBP8836,2019,April,2019-04-18,1,TRE,B,1,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,3,40.5,1,1,0.073,0.042,2.0886,49.72857142857143,0.5753424657534247,0.444,NA,NA,NA
PE,Puna,T,GBQ0228,2019,April,2019-04-18,1,TRE,B,1,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,1,42.5,1,1,0.089,0.045,2.6314,58.47555555555556,0.5056179775280899,0.371,NA,NA,NA
PE,Puna,T,GBR9581,2019,April,2019-04-18,1,TRE,B,1,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,5,45,1,1,0.117,0.062,2.6553,42.82741935483871,0.5299145299145299,0.49166666666666664,NA,NA,NA
PE,Puna,T,GBS2773,2019,April,2019-04-18,1,TRE,B,3,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,5,10,3,3,0.03266666666666667,0.019,1.0700666666666667,56.31929824561404,0.5816326530612244,0.249,NA,NA,NA
PE,Puna,T,GBU0754,2019,April,2019-04-18,1,TRE,B,2,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,5,27,1,1,0.088,0.041,1.9707,48.06585365853658,0.46590909090909094,0.3403333333333333,NA,NA,NA
PE,Puna,T,GBV3307,2019,April,2019-04-18,1,TRE,B,2,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,4,27,1,1,0.049,0.025,1.6853,67.41199999999999,0.5102040816326531,0.317,NA,NA,NA
PE,Puna,T,GBW3651,2019,April,2019-04-18,1,TRE,B,5,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,3,45,1,1,0.3,0.136,10.2889,75.65367647058822,0.45333333333333337,0.4053333333333333,NA,NA,NA
PE,Puna,T,GBX7110,2019,April,2019-04-18,1,TRE,B,3,Forb,Asteraceae,Gamochaeta coarctata,Gamochaeta,coarctata,2,2,5,5,0.0144,0.0034000000000000002,0.59764,175.77647058823527,0.23611111111111113,0.08933333333333333,NA,NA,NA
PE,Puna,T,GBY4908,2019,April,2019-04-18,1,TRE,B,3,Forb,Asteraceae,Gamochaeta coarctata,Gamochaeta,coarctata,3,1,5,5,0.014199999999999999,0.0034000000000000002,0.5196,152.82352941176467,0.2394366197183099,0.09466666666666666,NA,NA,NA
PE,Puna,T,GBZ7559,2019,April,2019-04-18,1,TRE,B,2,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,3,27,1,1,0.042,0.018,1.3015,72.30555555555557,0.4285714285714285,0.32466666666666666,NA,NA,NA
PE,Puna,T,GCB6372,2019,April,2019-04-18,1,TRE,B,4,Forb,Rosaceae,Lachemilla jamesonii,Lachemilla,jamesonii,4,2.5,3,3,0.06433333333333334,0.021666666666666667,1.6838666666666666,77.71692307692307,0.33678756476683935,0.21066666666666667,NA,NA,NA
PE,Puna,T,GCC5371,2019,April,2019-04-20,1,QUE,B,5,Forb,Asteraceae,Oritrophium hieracioides,Oritrophium,hieracioides,5,3,2,2,0.1295,0.029,3.9112,134.86896551724138,0.22393822393822393,0.21366666666666667,NA,NA,NA
PE,Puna,T,GCD1773,2019,April,2019-04-18,1,TRE,B,4,Forb,Rosaceae,Lachemilla jamesonii,Lachemilla,jamesonii,5,1.5,3,3,0.028666666666666663,0.01,0.8686666666666666,86.86666666666666,0.34883720930232565,0.16466666666666668,NA,NA,NA
PE,Puna,T,GCE7497,2019,April,2019-04-20,1,QUE,B,5,Forb,Asteraceae,Oritrophium hieracioides,Oritrophium,hieracioides,4,6,1,1,0.322,0.098,8.6031,87.78673469387755,0.30434782608695654,0.2633333333333333,NA,NA,NA
PE,Puna,T,GCF8373,2019,April,2019-04-18,1,TRE,B,2,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,2,35,1,1,0.075,0.039,2.6735,68.55128205128206,0.52,0.32333333333333336,NA,NA,NA
PE,Puna,T,GCG1053,2019,April,2019-04-18,1,TRE,B,4,Forb,Rosaceae,Lachemilla jamesonii,Lachemilla,jamesonii,3,3,3,3,0.05466666666666667,0.018333333333333333,1.7197333333333333,93.80363636363636,0.33536585365853655,0.21066666666666667,NA,NA,NA
PE,Puna,T,GCI9817,2019,April,2019-04-20,1,QUE,B,5,Forb,Asteraceae,Oritrophium hieracioides,Oritrophium,hieracioides,2,11,1,1,0.49,0.106,10.5009,99.06509433962265,0.21632653061224488,0.24033333333333334,NA,NA,NA
PE,Puna,T,GCJ0952,2019,April,2019-04-20,1,QUE,B,5,Forb,Asteraceae,Oritrophium hieracioides,Oritrophium,hieracioides,1,15,2,2,0.134,0.0425,3.3621,79.10823529411763,0.31716417910447764,0.2573333333333333,NA,NA,NA
PE,Puna,T,GCK8014,2019,April,2019-04-20,1,QUE,B,5,Forb,Asteraceae,Oritrophium hieracioides,Oritrophium,hieracioides,3,2,2,2,0.13,0.0395,3.48835,88.3126582278481,0.3038461538461538,0.24666666666666667,NA,NA,NA
PE,Puna,T,GCL1222,2019,April,2019-04-20,1,QUE,B,5,Forb,Violaceae,Viola pygmaea,Viola,pygmaea,5,2,5,5,0.023,0.007000000000000001,0.54258,77.51142857142855,0.3043478260869566,0.36033333333333334,NA,NA,NA
PE,Puna,T,GCM2163,2019,April,2019-04-18,1,TRE,B,1,Gramminoid,Cyperaceae,Carex pichinchensis,Carex,pichinchensis,1,16,1,1,0.115,0.049,4.6024,93.9265306122449,0.4260869565217391,0.242,NA,NA,NA
PE,Puna,T,GCN9985,2019,April,2019-04-18,1,TRE,B,4,Forb,Rosaceae,Lachemilla jamesonii,Lachemilla,jamesonii,2,2.5,3,3,0.051666666666666666,0.020666666666666667,1.4197666666666666,68.6983870967742,0.4,0.269,NA,NA,NA
PE,Puna,T,GCP5794,2019,April,2019-04-20,1,QUE,B,2,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,2,17,1,1,0.129,0.055,4.0596,73.81090909090908,0.4263565891472868,0.21966666666666668,NA,NA,NA
PE,Puna,T,GCQ4070,2019,April,2019-04-18,1,TRE,B,3,Forb,Asteraceae,Gamochaeta coarctata,Gamochaeta,coarctata,5,1.5,5,5,0.020200000000000003,0.003,0.72584,241.9466666666667,0.1485148514851485,0.096,NA,NA,NA
PE,Puna,T,GCR5679,2019,April,2019-04-20,1,QUE,B,2,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,1,23,1,1,0.14,0.035,2.7874,79.63999999999999,0.25,0.21033333333333334,NA,NA,NA
PE,Puna,T,GCS4531,2019,April,2019-04-18,1,TRE,B,3,Forb,Asteraceae,Gamochaeta coarctata,Gamochaeta,coarctata,4,1.5,5,5,0.020999999999999998,0.005,0.8385400000000001,167.708,0.23809523809523814,0.11066666666666666,NA,NA,NA
PE,Puna,T,GCU7285,2019,April,2019-04-18,1,TRE,B,2,Gramminoid,Cyperaceae,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,2,22,1,1,0.192,0.101,8.1436,80.62970297029702,0.5260416666666667,0.24633333333333335,NA,NA,NA
PE,Puna,T,GCW8046,2019,April,2019-04-20,1,QUE,B,5,Forb,Violaceae,Viola pygmaea,Viola,pygmaea,1,4,5,5,0.0234,0.0064,0.62352,97.42499999999998,0.27350427350427353,0.256,NA,NA,NA
PE,Puna,T,GCX6121,2019,April,2019-04-20,1,QUE,B,5,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,5,8,2,2,0.075,0.0255,3.67505,144.11960784313726,0.33999999999999997,0.108,NA,NA,NA
PE,Puna,T,GCY4757,2019,April,2019-04-20,1,QUE,B,5,Forb,Violaceae,Viola pygmaea,Viola,pygmaea,2,7,3,3,0.05566666666666667,0.013333333333333334,1.2531,93.9825,0.23952095808383234,0.23966666666666667,NA,NA,NA
PE,Puna,T,GCZ6980,2019,April,2019-04-20,1,QUE,B,5,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,4,8,2,2,0.0655,0.0205,4.03125,196.64634146341461,0.31297709923664124,0.082,NA,NA,NA
PE,Puna,T,GDA9274,2019,April,2019-04-20,1,QUE,B,5,Forb,Violaceae,Viola pygmaea,Viola,pygmaea,4,3,5,5,0.026600000000000002,0.007000000000000001,0.6586000000000001,94.08571428571429,0.26315789473684215,0.29433333333333334,NA,NA,NA
PE,Puna,T,GDB3496,2019,April,2019-04-20,1,QUE,B,5,Forb,Violaceae,Viola pygmaea,Viola,pygmaea,3,5,5,5,0.0252,0.0048000000000000004,0.6905,143.85416666666666,0.1904761904761905,0.23,NA,NA,NA
PE,Puna,T,GDD5904,2019,April,2019-04-20,1,QUE,B,2,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,4,12,1,1,0.095,0.042,2.9456,70.13333333333334,0.4421052631578948,0.223,NA,NA,NA
PE,Puna,T,GDE0492,2019,April,2019-04-20,1,QUE,B,2,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,3,27,1,1,0.168,0.063,4.7901,76.03333333333333,0.375,0.21433333333333332,NA,NA,NA
PE,Puna,T,GDF7827,2019,April,2019-04-20,1,QUE,B,5,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,1,12,2,2,0.076,0.0225,4.2589,189.28444444444443,0.29605263157894735,0.09066666666666667,NA,NA,NA
PE,Puna,T,GDG4489,2019,April,2019-04-20,1,QUE,B,2,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,5,13,1,1,0.07,0.028,1.744,62.285714285714285,0.39999999999999997,0.19766666666666666,NA,NA,NA
PE,Puna,T,GDH9679,2019,April,2019-04-20,1,QUE,B,5,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,3,10,2,2,0.07,0.024,3.8182,159.09166666666667,0.3428571428571428,0.091,NA,NA,NA
PE,Puna,T,GDI4550,2019,April,2019-04-20,1,QUE,B,5,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,2,13,2,2,0.0755,0.0215,4.21425,196.01162790697674,0.2847682119205298,0.07566666666666666,NA,NA,NA
PE,Puna,T,GDK4483,2019,April,2019-04-20,1,QUE,B,5,Forb,Rubiaceae,Galium corymbosum,Galium,corymbosum,2,6,NA,NA,NA,NA,NA,NA,NA,0.099,NA,NA,NA
PE,Puna,T,GDL1584,2019,April,2019-04-20,1,QUE,B,5,Forb,Asteraceae,Werneria nubigena,Werneria,nubigena,4,11,1,1,0.292,0.063,5.6838,90.21904761904761,0.21575342465753425,0.35433333333333333,NA,NA,NA
PE,Puna,T,GDM6466,2019,April,2019-04-20,1,QUE,B,5,Forb,Rubiaceae,Galium corymbosum,Galium,corymbosum,1,4,NA,84,4.2857142857142855e-4,2.5e-4,0.042548809523809523,170.1952380952381,0.5833333333333334,0.09633333333333334,NA,NA,NA
PE,Puna,T,GDN5501,2019,April,2019-04-20,1,QUE,B,5,Forb,Asteraceae,Werneria nubigena,Werneria,nubigena,3,9,1,1,0.237,0.067,4.2664,63.677611940298505,0.2827004219409283,0.5246666666666667,NA,NA,NA
PE,Puna,T,GDO3426,2019,April,2019-04-20,1,QUE,B,5,Forb,Asteraceae,Werneria nubigena,Werneria,nubigena,5,13,1,1,0.687,0.172,11.2791,65.57616279069768,0.2503639010189228,0.48933333333333334,NA,NA,NA
PE,Puna,T,GDP4426,2019,April,2019-04-20,1,QUE,B,5,Forb,Asteraceae,Werneria nubigena,Werneria,nubigena,2,17,1,1,0.798,0.21,13.7461,65.45761904761905,0.2631578947368421,0.4656666666666667,NA,NA,NA
PE,Puna,T,GDR8897,2019,April,2019-04-20,1,QUE,B,5,Forb,Asteraceae,Werneria nubigena,Werneria,nubigena,1,10,1,1,0.309,0.093,8.0328,86.3741935483871,0.30097087378640774,0.41033333333333333,NA,NA,NA
PE,Puna,T,GDS3467,2019,April,2019-04-20,1,QUE,B,5,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,1,5,3,2,0.1505,0.0685,3.72725,54.412408759124084,0.4551495016611296,0.41566666666666663,NA,NA,NA
PE,Puna,T,GDT4551,2019,April,2019-04-20,1,QUE,B,5,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,5,18,1,1,0.22,0.098,5.6911,58.07244897959183,0.4454545454545455,0.5566666666666668,NA,NA,NA
PE,Puna,T,GDU0839,2019,April,2019-04-20,1,QUE,B,5,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,2,9,2,2,0.1035,0.05,3.1038,62.076,0.48309178743961356,0.44833333333333336,NA,NA,NA
PE,Puna,T,GDV1794,2019,April,2019-04-20,1,QUE,B,5,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,4,8,2,2,0.163,0.1035,4.199,40.570048309178745,0.6349693251533742,0.4706666666666667,NA,NA,NA
PE,Puna,T,GDW8689,2019,April,2019-04-20,1,QUE,B,5,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,3,6,2,2,0.1125,0.0075,3.13935,418.58,0.06666666666666667,0.553,NA,NA,NA
PE,Puna,T,GDY2366,2019,April,2019-04-20,1,QUE,B,5,Forb,Euphobiaceae,Euphorbia huanchahana,Euphorbia,huanchahana,3,1.5,7,7,0.004714285714285714,0.0018571428571428571,0.25612857142857143,137.91538461538462,0.3939393939393939,0.23600000000000002,NA,NA,NA
PE,Puna,T,GDZ8699,2019,April,2019-04-20,1,QUE,B,5,Forb,Euphobiaceae,Euphorbia huanchahana,Euphorbia,huanchahana,1,1,7,7,0.009142857142857144,0.002857142857142857,0.3835571428571428,134.24499999999998,0.3125,0.15666666666666668,NA,NA,NA
PE,Puna,T,GEA5598,2019,April,2019-04-20,1,QUE,B,5,Forb,Euphobiaceae,Euphorbia huanchahana,Euphorbia,huanchahana,4,1.5,7,7,0.007571428571428571,0.0027142857142857142,0.3173714285714286,116.92631578947369,0.3584905660377359,0.131,NA,NA,NA
PE,Puna,T,GEB8468,2019,April,2019-04-20,1,QUE,B,5,Forb,Euphobiaceae,Euphorbia huanchahana,Euphorbia,huanchahana,2,1.5,7,7,0.002857142857142857,0.0014285714285714286,0.21774285714285715,152.42000000000002,0.5,0.13566666666666666,NA,NA,NA
PE,Puna,T,GEC4519,2019,April,2019-04-20,1,QUE,B,5,Forb,Euphobiaceae,Euphorbia huanchahana,Euphorbia,huanchahana,5,2,7,7,0.004857142857142858,0.0015714285714285713,0.24832857142857143,158.02727272727273,0.32352941176470584,0.169,NA,NA,NA
PE,Puna,T,GED9087,2019,April,2019-04-20,1,QUE,B,5,Forb,Rubiaceae,Galium corymbosum,Galium,corymbosum,3,5,NA,48,5.416666666666666e-4,2.708333333333333e-4,0.041577083333333334,153.51538461538462,0.5,0.11866666666666667,NA,NA,NA
PE,Puna,T,GEF6093,2019,April,2019-04-11,1,PIL,C,2,Gramminoid,Cyperaceae,Carex pichinchensis,Carex,pichinchensis,3,56,1,1,0.535,0.19,23.8306,125.42421052631579,0.35514018691588783,0.19133333333333333,NA,NA,NA
PE,Puna,T,GEG2021,2019,April,2019-04-11,1,PIL,C,2,Gramminoid,Cyperaceae,Carex pichinchensis,Carex,pichinchensis,5,48,1,1,0.417,0.162,20.546,126.82716049382715,0.38848920863309355,0.18666666666666668,NA,NA,NA
PE,Puna,T,GEH8521,2019,April,2019-04-11,1,PIL,C,2,Gramminoid,Cyperaceae,Carex pichinchensis,Carex,pichinchensis,1,48,1,1,0.36,0.137,18.6907,136.42846715328466,0.3805555555555556,0.187,NA,NA,NA
PE,Puna,T,GEI9259,2019,April,2019-04-11,1,PIL,C,5,Gramminoid,Cyperaceae,Carex bonplandii,Carex,bonplandii,1,69.5,2,2,0.083,0.0385,4.7565,123.54545454545455,0.463855421686747,0.20800000000000002,NA,NA,NA
PE,Puna,T,GEJ7887,2019,April,2019-04-11,1,PIL,C,2,Gramminoid,Cyperaceae,Carex pichinchensis,Carex,pichinchensis,4,43,1,1,0.336,0.136,17.633,129.65441176470586,0.40476190476190477,0.18533333333333332,NA,NA,NA
PE,Puna,T,GEK6326,2019,April,2019-04-11,1,PIL,C,5,Gramminoid,Cyperaceae,Carex pichinchensis,Carex,pichinchensis,2,31,1,1,0.204,0.083,10.3266,124.4168674698795,0.40686274509803927,0.156,NA,NA,NA
PE,Puna,T,GEM6198,2019,April,2019-04-18,1,TRE,B,3,Gramminoid,Poaceae,Agrostis mertensii,Agrostis,mertensii,2,8.5,4,3,0.011666666666666667,0.0036666666666666666,0.3308,90.21818181818182,0.3142857142857143,0.11933333333333333,NA,NA,NA
PE,Puna,T,LEX2178,2019,November,2019-11-24,1,TRE,B,1,Gramminoid,Cyperaceae,Carex pygmaea,Carex,pygmaea,3,4.5,3,3,0.03,0.018,2.2700666666666667,126.11481481481482,0.6,0.251,NA,NA,NA
PE,Puna,T,GEO3884,2019,April,2019-04-18,1,TRE,B,3,Gramminoid,Poaceae,Agrostis mertensii,Agrostis,mertensii,3,10,5,5,0.0094,0.0028,0.34740000000000004,124.07142857142858,0.2978723404255319,0.13233333333333333,NA,NA,NA
PE,Puna,T,LFD3413,2019,November,2019-11-24,1,TRE,B,1,Gramminoid,Cyperaceae,Carex pygmaea,Carex,pygmaea,1,5.5,3,3,0.020333333333333332,0.014666666666666666,1.6481333333333332,112.37272727272726,0.7213114754098361,0.23633333333333334,NA,NA,NA
PE,Puna,T,GEQ5400,2019,April,2019-04-18,1,TRE,B,3,Gramminoid,Poaceae,Agrostis mertensii,Agrostis,mertensii,4,10,5,5,0.0092,0.0026,0.4373,168.1923076923077,0.2826086956521739,0.118,NA,NA,NA
PE,Puna,T,GER7875,2019,April,2019-04-18,1,TRE,B,3,Gramminoid,Poaceae,Agrostis mertensii,Agrostis,mertensii,1,7.5,5,5,0.0064,0.0026,0.29481999999999997,113.39230769230768,0.40624999999999994,0.118,NA,NA,NA
PE,Puna,T,GET0084,2019,April,2019-04-17,1,PIL,B,4,Fern,Pteridaceae,Jamesonia blepharum,Jamesonia,blepharum,3,15.5,1,1,0.138,0.047,2.5048,53.293617021276596,0.3405797101449275,0.20533333333333334,NA,NA,NA
PE,Puna,T,GEU2179,2019,April,2019-04-17,1,PIL,B,4,Fern,Pteridaceae,Jamesonia blepharum,Jamesonia,blepharum,2,24.5,1,1,0.159,0.055,3.2038,58.2509090909091,0.34591194968553457,0.21433333333333332,NA,NA,NA
PE,Puna,T,GEV8491,2019,April,2019-04-17,1,TRE,B,5,Forb,Asteraceae,Gamochaeta coarctata,Gamochaeta,coarctata,4,1.5,5,5,0.0026,0.0012000000000000001,0.29366,244.7166666666666,0.4615384615384616,0.12066666666666667,NA,NA,NA
PE,Puna,T,GEW7740,2019,April,2019-04-17,1,PIL,B,4,Fern,Pteridaceae,Jamesonia blepharum,Jamesonia,blepharum,4,14,1,1,0.099,0.039,2.268,58.153846153846146,0.3939393939393939,0.218,NA,NA,NA
