year,season,month,site,treatment,plot_id,family,functional_group,taxon,cover,burn_year,elevation,latitude,longitude,course
2019,dry_season,November,QUE,B,4,Poaceae,Graminoid,Agrostis breviculmis,0.5,2005,3889.8,-13.214146,-71.619396,Puna
2019,dry_season,November,QUE,B,4,Poaceae,Graminoid,Anatherostipa hans-meyeri,8,2005,3889.8,-13.214146,-71.619396,Puna
2019,dry_season,November,QUE,B,4,Poaceae,Graminoid,Bromus lanatus,0.5,2005,3889.8,-13.214146,-71.619396,Puna
2019,dry_season,November,QUE,B,4,Poaceae,Graminoid,Calamagrostis tarmensis,28,2005,3889.8,-13.214146,-71.619396,Puna
2019,dry_season,November,QUE,B,4,Poaceae,Graminoid,Poa sp2,16,2005,3889.8,-13.214146,-71.619396,Puna
2019,dry_season,November,QUE,B,4,Poaceae,Graminoid,Poa spicigera,1,2005,3889.8,-13.214146,-71.619396,Puna
2019,dry_season,November,QUE,B,4,Rosaceae,Forb,Lachemilla cf. vulcanica,0.5,2005,3889.8,-13.214146,-71.619396,Puna
2019,dry_season,November,QUE,B,5,Asteraceae,Forb,Antennaria linearifolia,2,2005,3893.1,-13.214258,-71.619377,Puna
2019,dry_season,November,QUE,B,5,Asteraceae,Forb,Gamochaeta coarctata,0.5,2005,3893.1,-13.214258,-71.619377,Puna
2019,dry_season,November,QUE,B,5,Asteraceae,Forb,Hypochaeris taraxacoides,0.5,2005,3893.1,-13.214258,-71.619377,Puna
2019,dry_season,November,QUE,B,5,Asteraceae,Forb,Oreithales integrifolia,8,2005,3893.1,-13.214258,-71.619377,Puna
2019,dry_season,November,QUE,B,5,Asteraceae,Forb,Oritrophium hieracioides,0.5,2005,3893.1,-13.214258,-71.619377,Puna
2019,dry_season,November,QUE,B,5,Asteraceae,Forb,Werneria nubigena,0.5,2005,3893.1,-13.214258,-71.619377,Puna
2019,dry_season,November,QUE,B,5,Asteraceae,Woody,Baccharis caespitosa,4,2005,3893.1,-13.214258,-71.619377,Puna
2019,dry_season,November,QUE,B,5,Campanulaceae,Forb,Lysipomia glandulifera,0.5,2005,3893.1,-13.214258,-71.619377,Puna
2019,dry_season,November,QUE,B,5,Cyperaceae,Graminoid,Carex pichinchensis,0.5,2005,3893.1,-13.214258,-71.619377,Puna
2019,dry_season,November,QUE,B,5,Cyperaceae,Graminoid,Carex pygmaea,16,2005,3893.1,-13.214258,-71.619377,Puna
2019,dry_season,November,QUE,B,5,Cyperaceae,Graminoid,Carex sp7,4,2005,3893.1,-13.214258,-71.619377,Puna
2019,dry_season,November,QUE,B,5,Ericaceae,Woody,Gaultheria glomerata,0.5,2005,3893.1,-13.214258,-71.619377,Puna
2019,dry_season,November,QUE,B,5,Ericaceae,Woody,Vaccinium floribundum,8,2005,3893.1,-13.214258,-71.619377,Puna
2019,dry_season,November,QUE,B,5,Euphorbiaceae,Forb,Euphorbia huanchahana,0.5,2005,3893.1,-13.214258,-71.619377,Puna
2019,dry_season,November,QUE,B,5,Gentianaceae,Forb,Gentiana sedifolia,0.5,2005,3893.1,-13.214258,-71.619377,Puna
2019,dry_season,November,QUE,B,5,Gentianaceae,Forb,Gentianella ernestii,0.5,2005,3893.1,-13.214258,-71.619377,Puna
2019,dry_season,November,QUE,B,5,Geraniaceae,Forb,Geranium sessiliflorum,0.5,2005,3893.1,-13.214258,-71.619377,Puna
2019,dry_season,November,QUE,B,5,Hypericaceae,Woody,Hypericum andinum,1,2005,3893.1,-13.214258,-71.619377,Puna
2019,dry_season,November,QUE,B,5,Juncaceae,Graminoid,Luzula racemosa,1,2005,3893.1,-13.214258,-71.619377,Puna
2019,dry_season,November,QUE,B,5,Orchidaceae,Forb,Pterichis sp1,0.5,2005,3893.1,-13.214258,-71.619377,Puna
2019,dry_season,November,QUE,B,5,Orobanchaceae,Forb,Bartsia trichophylla,0.5,2005,3893.1,-13.214258,-71.619377,Puna
2019,dry_season,November,QUE,B,5,Poaceae,Graminoid,Agrostis trichodes,1,2005,3893.1,-13.214258,-71.619377,Puna
2019,dry_season,November,QUE,B,5,Poaceae,Graminoid,Bromus lanatus,1,2005,3893.1,-13.214258,-71.619377,Puna
2019,dry_season,November,QUE,B,5,Poaceae,Graminoid,Calamagrostis tarmensis,15,2005,3893.1,-13.214258,-71.619377,Puna
2019,dry_season,November,QUE,B,5,Poaceae,Graminoid,Poa spicigera,4,2005,3893.1,-13.214258,-71.619377,Puna
2019,dry_season,November,QUE,B,5,Rosaceae,Forb,Lachemilla cf. vulcanica,0.5,2005,3893.1,-13.214258,-71.619377,Puna
2019,dry_season,November,QUE,B,5,Violaceae,Forb,Viola pygmaea,0.5,2005,3893.1,-13.214258,-71.619377,Puna
2019,dry_season,November,TRE,NB,1,Cyperaceae,Graminoid,Carex bonplandii,16,2018,3618.2,-13.138776,-71.631304,Puna
2019,dry_season,November,TRE,NB,1,Cyperaceae,Graminoid,Carex pygmaea,2,2018,3618.2,-13.138776,-71.631304,Puna
2019,dry_season,November,TRE,NB,1,Cyperaceae,Graminoid,Rhynchospora macrochaeta,6,2018,3618.2,-13.138776,-71.631304,Puna
2019,dry_season,November,TRE,NB,1,Orobanchaceae,Forb,Bartsia trichophylla,0.5,2018,3618.2,-13.138776,-71.631304,Puna
2019,dry_season,November,TRE,NB,1,Poaceae,Graminoid,Agrostis foliata,0.5,2018,3618.2,-13.138776,-71.631304,Puna
2019,dry_season,November,TRE,NB,1,Poaceae,Graminoid,Agrostis seedling,4,2018,3618.2,-13.138776,-71.631304,Puna
2019,dry_season,November,TRE,NB,1,Poaceae,Graminoid,Calamagrostis tarmensis,40,2018,3618.2,-13.138776,-71.631304,Puna
2019,dry_season,November,TRE,NB,1,Rosaceae,Forb,Lachemilla cf. vulcanica,1,2018,3618.2,-13.138776,-71.631304,Puna
2019,dry_season,November,TRE,NB,2,Asteraceae,Forb,Senecio burkartii,0.5,2018,3619.1,-13.138797,-71.631253,Puna
2019,dry_season,November,TRE,NB,2,Asteraceae,Woody,Baccharis caespitosa,0.5,2018,3619.1,-13.138797,-71.631253,Puna
2019,dry_season,November,TRE,NB,2,Cyperaceae,Graminoid,Carex bonplandii,10,2018,3619.1,-13.138797,-71.631253,Puna
2019,dry_season,November,TRE,NB,2,Cyperaceae,Graminoid,Carex pygmaea,10,2018,3619.1,-13.138797,-71.631253,Puna
2019,dry_season,November,TRE,NB,2,Cyperaceae,Graminoid,Rhynchospora macrochaeta,8,2018,3619.1,-13.138797,-71.631253,Puna
2019,dry_season,November,TRE,NB,2,Ericaceae,Woody,Pernettya prostrata,0.5,2018,3619.1,-13.138797,-71.631253,Puna
2019,dry_season,November,TRE,NB,2,Juncaceae,Graminoid,Luzula racemosa,0.5,2018,3619.1,-13.138797,-71.631253,Puna
2019,dry_season,November,TRE,NB,2,Poaceae,Graminoid,Agrostis foliata,2,2018,3619.1,-13.138797,-71.631253,Puna
2019,dry_season,November,TRE,NB,2,Poaceae,Graminoid,Agrostis seedling,3,2018,3619.1,-13.138797,-71.631253,Puna
2019,dry_season,November,TRE,NB,2,Poaceae,Graminoid,Calamagrostis tarmensis,25,2018,3619.1,-13.138797,-71.631253,Puna
2019,dry_season,November,TRE,NB,2,Rosaceae,Forb,Lachemilla cf. vulcanica,4,2018,3619.1,-13.138797,-71.631253,Puna
2019,dry_season,November,TRE,NB,2,Rubiaceae,Forb,Nertera granadensis,1,2018,3619.1,-13.138797,-71.631253,Puna
2019,dry_season,November,TRE,NB,3,Asteraceae,Forb,Aphanactis villosa,0.5,2018,3619.4,-13.138823,-71.631196,Puna
2019,dry_season,November,TRE,NB,3,Asteraceae,Forb,Gamochaeta coarctata,0.5,2018,3619.4,-13.138823,-71.631196,Puna
2019,dry_season,November,TRE,NB,3,Asteraceae,Forb,Laestadia muscicola,0.5,2018,3619.4,-13.138823,-71.631196,Puna
2019,dry_season,November,TRE,NB,3,Cyperaceae,Graminoid,Carex bonplandii,2,2018,3619.4,-13.138823,-71.631196,Puna
2019,dry_season,November,TRE,NB,3,Cyperaceae,Graminoid,Carex pichinchensis,16,2018,3619.4,-13.138823,-71.631196,Puna
2019,dry_season,November,TRE,NB,3,Cyperaceae,Graminoid,Carex pygmaea,4,2018,3619.4,-13.138823,-71.631196,Puna
2019,dry_season,November,TRE,NB,3,Cyperaceae,Graminoid,Rhynchospora macrochaeta,4,2018,3619.4,-13.138823,-71.631196,Puna
2019,dry_season,November,TRE,NB,3,Ericaceae,Woody,Gaultheria glomerata,0.5,2018,3619.4,-13.138823,-71.631196,Puna
2019,dry_season,November,TRE,NB,3,Ericaceae,Woody,Pernettya prostrata,0.5,2018,3619.4,-13.138823,-71.631196,Puna
2019,dry_season,November,TRE,NB,3,Ericaceae,Woody,Vaccinium floribundum,0.5,2018,3619.4,-13.138823,-71.631196,Puna
2019,dry_season,November,TRE,NB,3,Juncaceae,Graminoid,Luzula racemosa,3,2018,3619.4,-13.138823,-71.631196,Puna
2019,dry_season,November,TRE,NB,3,Poaceae,Graminoid,Agrostis foliata,0.5,2018,3619.4,-13.138823,-71.631196,Puna
2019,dry_season,November,TRE,NB,3,Poaceae,Graminoid,Agrostis mertensii,1,2018,3619.4,-13.138823,-71.631196,Puna
2019,dry_season,November,TRE,NB,3,Poaceae,Graminoid,Agrostis seedling,8,2018,3619.4,-13.138823,-71.631196,Puna
2019,dry_season,November,TRE,NB,3,Poaceae,Graminoid,Calamagrostis tarmensis,50,2018,3619.4,-13.138823,-71.631196,Puna
2019,dry_season,November,TRE,NB,3,Rosaceae,Forb,Lachemilla cf. vulcanica,4,2018,3619.4,-13.138823,-71.631196,Puna
2019,dry_season,November,TRE,NB,4,Asteraceae,Forb,Gamochaeta coarctata,0.5,2018,3620.3,-13.138837,-71.631153,Puna
2019,dry_season,November,TRE,NB,4,Asteraceae,Forb,Laestadia muscicola,0.5,2018,3620.3,-13.138837,-71.631153,Puna
2019,dry_season,November,TRE,NB,4,Cyperaceae,Graminoid,Carex bonplandii,0.5,2018,3620.3,-13.138837,-71.631153,Puna
2019,dry_season,November,TRE,NB,4,Cyperaceae,Graminoid,Carex pygmaea,12,2018,3620.3,-13.138837,-71.631153,Puna
2019,dry_season,November,TRE,NB,4,Cyperaceae,Graminoid,Rhynchospora macrochaeta,1,2018,3620.3,-13.138837,-71.631153,Puna
2019,dry_season,November,TRE,NB,4,Poaceae,Graminoid,Agrostis foliata,2,2018,3620.3,-13.138837,-71.631153,Puna
2019,dry_season,November,TRE,NB,4,Poaceae,Graminoid,Agrostis seedling,2,2018,3620.3,-13.138837,-71.631153,Puna
2019,dry_season,November,TRE,NB,4,Poaceae,Graminoid,Anatherostipa hans-meyeri,2,2018,3620.3,-13.138837,-71.631153,Puna
2019,dry_season,November,TRE,NB,4,Poaceae,Graminoid,Calamagrostis tarmensis,65,2018,3620.3,-13.138837,-71.631153,Puna
2019,dry_season,November,TRE,NB,4,Poaceae,Graminoid,Festuca dolichophylla,2,2018,3620.3,-13.138837,-71.631153,Puna
2019,dry_season,November,TRE,NB,4,Pteridaceae,Fern,Eriosorus cheilanthoides,0.5,2018,3620.3,-13.138837,-71.631153,Puna
2019,dry_season,November,TRE,NB,4,Rosaceae,Forb,Lachemilla jamesonii,4,2018,3620.3,-13.138837,-71.631153,Puna
2019,dry_season,November,TRE,NB,5,Asteraceae,Forb,Gamochaeta coarctata,1,2018,3621.3,-13.138871,-71.631095,Puna
2019,dry_season,November,TRE,NB,5,Cyperaceae,Graminoid,Carex pygmaea,20,2018,3621.3,-13.138871,-71.631095,Puna
2019,dry_season,November,TRE,NB,5,Cyperaceae,Graminoid,Rhynchospora macrochaeta,1,2018,3621.3,-13.138871,-71.631095,Puna
2019,dry_season,November,TRE,NB,5,Hypericaceae,Woody,Hypericum andinum,0.5,2018,3621.3,-13.138871,-71.631095,Puna
2019,dry_season,November,TRE,NB,5,Juncaceae,Graminoid,Luzula racemosa,1.5,2018,3621.3,-13.138871,-71.631095,Puna
2019,dry_season,November,TRE,NB,5,Poaceae,Graminoid,Agrostis foliata,1,2018,3621.3,-13.138871,-71.631095,Puna
2019,dry_season,November,TRE,NB,5,Poaceae,Graminoid,Agrostis mertensii,1,2018,3621.3,-13.138871,-71.631095,Puna
2019,dry_season,November,TRE,NB,5,Poaceae,Graminoid,Agrostis seedling,6,2018,3621.3,-13.138871,-71.631095,Puna
2019,dry_season,November,TRE,NB,5,Poaceae,Graminoid,Anatherostipa hans-meyeri,2,2018,3621.3,-13.138871,-71.631095,Puna
2019,dry_season,November,TRE,NB,5,Poaceae,Graminoid,Calamagrostis tarmensis,60,2018,3621.3,-13.138871,-71.631095,Puna
2019,dry_season,November,TRE,NB,5,Poaceae,Graminoid,Festuca dolichophylla,2,2018,3621.3,-13.138871,-71.631095,Puna
2019,dry_season,November,TRE,NB,5,Rosaceae,Forb,Lachemilla cf. vulcanica,2,2018,3621.3,-13.138871,-71.631095,Puna
2019,dry_season,November,TRE,NB,5,Rosaceae,Forb,Lachemilla jamesonii,0.5,2018,3621.3,-13.138871,-71.631095,Puna
2019,dry_season,November,TRE,C,1,Asteraceae,Forb,Hypochaeris taraxacoides,0.5,NA,3714.3,-13.119746,-71.620771,Puna
2019,dry_season,November,TRE,C,1,Asteraceae,Forb,Perezia pungens,0.5,NA,3714.3,-13.119746,-71.620771,Puna
2019,dry_season,November,TRE,C,1,Asteraceae,Woody,Baccharis caespitosa,0.5,NA,3714.3,-13.119746,-71.620771,Puna
2019,dry_season,November,TRE,C,1,Cyperaceae,Graminoid,Carex pichinchensis,20,NA,3714.3,-13.119746,-71.620771,Puna
2019,dry_season,November,TRE,C,1,Cyperaceae,Graminoid,Carex pygmaea,1,NA,3714.3,-13.119746,-71.620771,Puna
2019,dry_season,November,TRE,C,1,Cyperaceae,Graminoid,Rhynchospora macrochaeta,1,NA,3714.3,-13.119746,-71.620771,Puna
2019,dry_season,November,TRE,C,1,Ericaceae,Woody,Gaultheria glomerata,1,NA,3714.3,-13.119746,-71.620771,Puna
2019,dry_season,November,TRE,C,1,Ericaceae,Woody,Vaccinium floribundum,1,NA,3714.3,-13.119746,-71.620771,Puna
2019,dry_season,November,TRE,C,1,Euphorbiaceae,Forb,Euphorbia huanchahana,0.5,NA,3714.3,-13.119746,-71.620771,Puna
2019,dry_season,November,TRE,C,1,Gentianaceae,Forb,Halenia umbellata,1,NA,3714.3,-13.119746,-71.620771,Puna
2019,dry_season,November,TRE,C,1,Hypericaceae,Woody,Hypericum andinum,25,NA,3714.3,-13.119746,-71.620771,Puna
2019,dry_season,November,TRE,C,1,Lycopodiaceae,Fern,Lycopodium clavatum,0.5,NA,3714.3,-13.119746,-71.620771,Puna
2019,dry_season,November,TRE,C,1,Orchidaceae,Forb,Pterichis sp1,0.5,NA,3714.3,-13.119746,-71.620771,Puna
2019,dry_season,November,TRE,C,1,Poaceae,Graminoid,Agrostis mertensii,2,NA,3714.3,-13.119746,-71.620771,Puna
2019,dry_season,November,TRE,C,1,Poaceae,Graminoid,Calamagrostis cf. amoena,50,NA,3714.3,-13.119746,-71.620771,Puna
2019,dry_season,November,TRE,C,1,Poaceae,Graminoid,Calamagrostis tarmensis,8,NA,3714.3,-13.119746,-71.620771,Puna
2019,dry_season,November,TRE,C,1,Violaceae,Forb,Viola pygmaea,0.5,NA,3714.3,-13.119746,-71.620771,Puna
2019,dry_season,November,TRE,C,2,Asteraceae,Forb,Hypochaeris taraxacoides,0.5,NA,3714.8,-13.119733,-71.62081,Puna
2019,dry_season,November,TRE,C,2,Asteraceae,Forb,Oreithales integrifolia,0.5,NA,3714.8,-13.119733,-71.62081,Puna
2019,dry_season,November,TRE,C,2,Asteraceae,Woody,Baccharis genistelloides,0.5,NA,3714.8,-13.119733,-71.62081,Puna
2019,dry_season,November,TRE,C,2,Cyperaceae,Graminoid,Carex bonplandii,1,NA,3714.8,-13.119733,-71.62081,Puna
2019,dry_season,November,TRE,C,2,Cyperaceae,Graminoid,Carex pichinchensis,2,NA,3714.8,-13.119733,-71.62081,Puna
2019,dry_season,November,TRE,C,2,Cyperaceae,Graminoid,Carex sp7,2,NA,3714.8,-13.119733,-71.62081,Puna
2019,dry_season,November,TRE,C,2,Cyperaceae,Graminoid,Rhynchospora macrochaeta,1,NA,3714.8,-13.119733,-71.62081,Puna
2019,dry_season,November,TRE,C,2,Cyperaceae,Graminoid,Trichophorum rigidum,4,NA,3714.8,-13.119733,-71.62081,Puna
2019,dry_season,November,TRE,C,2,Ericaceae,Woody,Vaccinium floribundum,2,NA,3714.8,-13.119733,-71.62081,Puna
2019,dry_season,November,TRE,C,2,Gentianaceae,Forb,Halenia umbellata,0.5,NA,3714.8,-13.119733,-71.62081,Puna
2019,dry_season,November,TRE,C,2,Hypericaceae,Woody,Hypericum andinum,1,NA,3714.8,-13.119733,-71.62081,Puna
2019,dry_season,November,TRE,C,2,Juncaceae,Graminoid,Luzula racemosa,0.5,NA,3714.8,-13.119733,-71.62081,Puna
2019,dry_season,November,TRE,C,2,Poaceae,Graminoid,Agrostis mertensii,2,NA,3714.8,-13.119733,-71.62081,Puna
2019,dry_season,November,TRE,C,2,Poaceae,Graminoid,Calamagrostis cf. amoena,4,NA,3714.8,-13.119733,-71.62081,Puna
2019,dry_season,November,TRE,C,2,Poaceae,Graminoid,Calamagrostis tarmensis,53,NA,3714.8,-13.119733,-71.62081,Puna
2019,dry_season,November,TRE,C,2,Poaceae,Graminoid,Festuca dolichophylla,4,NA,3714.8,-13.119733,-71.62081,Puna
2019,dry_season,November,TRE,C,2,Poaceae,Graminoid,Paspalum bonplandianum,1,NA,3714.8,-13.119733,-71.62081,Puna
2019,dry_season,November,TRE,C,2,Rosaceae,Forb,Lachemilla orbiculata,1,NA,3714.8,-13.119733,-71.62081,Puna
2019,dry_season,November,TRE,C,3,Asteraceae,Forb,Bidens triplinervia,0.5,NA,3714.7,-13.119713,-71.620874,Puna
2019,dry_season,November,TRE,C,3,Asteraceae,Forb,Hypochaeris taraxacoides,4,NA,3714.7,-13.119713,-71.620874,Puna
2019,dry_season,November,TRE,C,3,Asteraceae,Forb,Oreithales integrifolia,1,NA,3714.7,-13.119713,-71.620874,Puna
2019,dry_season,November,TRE,C,3,Asteraceae,Forb,Oritrophium hieracioides,0.5,NA,3714.7,-13.119713,-71.620874,Puna
2019,dry_season,November,TRE,C,3,Asteraceae,Woody,Baccharis caespitosa,1,NA,3714.7,-13.119713,-71.620874,Puna
2019,dry_season,November,TRE,C,3,Cyperaceae,Graminoid,Carex pichinchensis,12,NA,3714.7,-13.119713,-71.620874,Puna
2019,dry_season,November,TRE,C,3,Cyperaceae,Graminoid,Carex pygmaea,2,NA,3714.7,-13.119713,-71.620874,Puna
2019,dry_season,November,TRE,C,3,Cyperaceae,Graminoid,Rhynchospora macrochaeta,2,NA,3714.7,-13.119713,-71.620874,Puna
2019,dry_season,November,TRE,C,3,Cyperaceae,Graminoid,Trichophorum rigidum,3,NA,3714.7,-13.119713,-71.620874,Puna
2019,dry_season,November,TRE,C,3,Ericaceae,Woody,Vaccinium floribundum,2,NA,3714.7,-13.119713,-71.620874,Puna
2019,dry_season,November,TRE,C,3,Euphorbiaceae,Forb,Euphorbia huanchahana,0.5,NA,3714.7,-13.119713,-71.620874,Puna
2019,dry_season,November,TRE,C,3,Gentianaceae,Forb,Halenia umbellata,2,NA,3714.7,-13.119713,-71.620874,Puna
2019,dry_season,November,TRE,C,3,Hypericaceae,Woody,Hypericum andinum,2,NA,3714.7,-13.119713,-71.620874,Puna
2019,dry_season,November,TRE,C,3,Orchidaceae,Forb,Pterichis sp1,0.5,NA,3714.7,-13.119713,-71.620874,Puna
2019,dry_season,November,TRE,C,3,Poaceae,Graminoid,Calamagrostis cf. amoena,30,NA,3714.7,-13.119713,-71.620874,Puna
2019,dry_season,November,TRE,C,3,Poaceae,Graminoid,Calamagrostis tarmensis,16,NA,3714.7,-13.119713,-71.620874,Puna
2019,dry_season,November,TRE,C,3,Poaceae,Graminoid,Chusquea intipaqariy,8,NA,3714.7,-13.119713,-71.620874,Puna
2019,dry_season,November,TRE,C,3,Poaceae,Graminoid,Festuca dolichophylla,1,NA,3714.7,-13.119713,-71.620874,Puna
2019,dry_season,November,TRE,C,3,Poaceae,Graminoid,Paspalum bonplandianum,2,NA,3714.7,-13.119713,-71.620874,Puna
2019,dry_season,November,TRE,C,3,Rosaceae,Forb,Acaena cylindristachya,1,NA,3714.7,-13.119713,-71.620874,Puna
2019,dry_season,November,TRE,C,3,Rosaceae,Forb,Lachemilla jamesonii,2,NA,3714.7,-13.119713,-71.620874,Puna
2019,dry_season,November,TRE,C,3,Rosaceae,Forb,Lachemilla orbiculata,1,NA,3714.7,-13.119713,-71.620874,Puna
2019,dry_season,November,TRE,C,3,Violaceae,Forb,Viola pygmaea,0.5,NA,3714.7,-13.119713,-71.620874,Puna
2019,dry_season,November,TRE,C,4,Asteraceae,Forb,Hypochaeris taraxacoides,1,NA,3714.7,-13.119695,-71.620927,Puna
2019,dry_season,November,TRE,C,4,Asteraceae,Forb,Perezia pungens,1,NA,3714.7,-13.119695,-71.620927,Puna
2019,dry_season,November,TRE,C,4,Asteraceae,Woody,Baccharis genistelloides,0.5,NA,3714.7,-13.119695,-71.620927,Puna
2019,dry_season,November,TRE,C,4,Cyperaceae,Graminoid,Carex pichinchensis,6,NA,3714.7,-13.119695,-71.620927,Puna
2019,dry_season,November,TRE,C,4,Cyperaceae,Graminoid,Carex pygmaea,4,NA,3714.7,-13.119695,-71.620927,Puna
2019,dry_season,November,TRE,C,4,Cyperaceae,Graminoid,Rhynchospora macrochaeta,12,NA,3714.7,-13.119695,-71.620927,Puna
2019,dry_season,November,TRE,C,4,Ericaceae,Woody,Gaultheria glomerata,3,NA,3714.7,-13.119695,-71.620927,Puna
2019,dry_season,November,TRE,C,4,Ericaceae,Woody,Vaccinium floribundum,12,NA,3714.7,-13.119695,-71.620927,Puna
2019,dry_season,November,TRE,C,4,Gentianaceae,Forb,Halenia umbellata,0.5,NA,3714.7,-13.119695,-71.620927,Puna
2019,dry_season,November,TRE,C,4,Poaceae,Graminoid,Calamagrostis tarmensis,32,NA,3714.7,-13.119695,-71.620927,Puna
2019,dry_season,November,TRE,C,4,Poaceae,Graminoid,Festuca dolichophylla,0.5,NA,3714.7,-13.119695,-71.620927,Puna
2019,dry_season,November,TRE,C,4,Rosaceae,Forb,Lachemilla jamesonii,0.5,NA,3714.7,-13.119695,-71.620927,Puna
2019,dry_season,November,TRE,C,5,Asteraceae,Forb,Werneria nubigena,0.5,NA,3714.6,-13.119707,-71.62093,Puna
2019,dry_season,November,TRE,C,5,Asteraceae,Woody,Baccharis genistelloides,1,NA,3714.6,-13.119707,-71.62093,Puna
2019,dry_season,November,TRE,C,5,Cyperaceae,Graminoid,Rhynchospora macrochaeta,14,NA,3714.6,-13.119707,-71.62093,Puna
2019,dry_season,November,TRE,C,5,Cyperaceae,Graminoid,Trichophorum rigidum,8,NA,3714.6,-13.119707,-71.62093,Puna
2019,dry_season,November,TRE,C,5,Ericaceae,Woody,Gaultheria glomerata,8,NA,3714.6,-13.119707,-71.62093,Puna
2019,dry_season,November,TRE,C,5,Ericaceae,Woody,Pernettya prostrata,1,NA,3714.6,-13.119707,-71.62093,Puna
2019,dry_season,November,TRE,C,5,Ericaceae,Woody,Vaccinium floribundum,24,NA,3714.6,-13.119707,-71.62093,Puna
2019,dry_season,November,TRE,C,5,Gentianaceae,Forb,Halenia umbellata,1,NA,3714.6,-13.119707,-71.62093,Puna
2019,dry_season,November,TRE,C,5,Hypericaceae,Woody,Hypericum andinum,4,NA,3714.6,-13.119707,-71.62093,Puna
2019,dry_season,November,TRE,C,5,Juncaceae,Graminoid,Luzula racemosa,4,NA,3714.6,-13.119707,-71.62093,Puna
2019,dry_season,November,TRE,C,5,Lycopodiaceae,Fern,Lycopodium clavatum,2,NA,3714.6,-13.119707,-71.62093,Puna
2019,dry_season,November,TRE,C,5,Poaceae,Graminoid,Calamagrostis cf. amoena,25,NA,3714.6,-13.119707,-71.62093,Puna
2019,dry_season,November,TRE,C,5,Poaceae,Graminoid,Festuca dolichophylla,12,NA,3714.6,-13.119707,-71.62093,Puna
2019,dry_season,November,TRE,C,5,Poaceae,Graminoid,Paspalum bonplandianum,2,NA,3714.6,-13.119707,-71.62093,Puna
2019,dry_season,November,TRE,C,5,Rosaceae,Forb,Lachemilla jamesonii,0.5,NA,3714.6,-13.119707,-71.62093,Puna
2019,dry_season,November,WAY,B,1,Asteraceae,Forb,Gnaphalium dombeyanum,0.5,2007,3071.7,-13.179917,-71.588118,Puna
2019,dry_season,November,WAY,B,1,Asteraceae,Forb,Hieracium cf. mandonii,0.5,2007,3071.7,-13.179917,-71.588118,Puna
2019,dry_season,November,WAY,B,1,Asteraceae,Forb,Senecio burkartii,8,2007,3071.7,-13.179917,-71.588118,Puna
2019,dry_season,November,WAY,B,1,Asteraceae,Forb,Stevia pennellii,4,2007,3071.7,-13.179917,-71.588118,Puna
2019,dry_season,November,WAY,B,1,Asteraceae,Woody,Baccharis genistelloides,0.5,2007,3071.7,-13.179917,-71.588118,Puna
2019,dry_season,November,WAY,B,1,Asteraceae,Woody,Baccharis tricuneata,1,2007,3071.7,-13.179917,-71.588118,Puna
2019,dry_season,November,WAY,B,1,Cyperaceae,Graminoid,Carex cf. crinalis,4,2007,3071.7,-13.179917,-71.588118,Puna
2019,dry_season,November,WAY,B,1,Ericaceae,Woody,Gaultheria erecta,2,2007,3071.7,-13.179917,-71.588118,Puna
2019,dry_season,November,WAY,B,1,Gentianaceae,Forb,Halenia umbellata,0.5,2007,3071.7,-13.179917,-71.588118,Puna
2019,dry_season,November,WAY,B,1,Iridaceae,Forb,Sisyrinchium vaginatum,0.5,2007,3071.7,-13.179917,-71.588118,Puna
2019,dry_season,November,WAY,B,1,Lycopodiaceae,Fern,Lycopodium thyoides,40,2007,3071.7,-13.179917,-71.588118,Puna
2019,dry_season,November,WAY,B,1,Orchidaceae,Forb,Cyrtochilum aureum,1,2007,3071.7,-13.179917,-71.588118,Puna
2019,dry_season,November,WAY,B,1,Orchidaceae,Forb,Pterichis sp1,0.5,2007,3071.7,-13.179917,-71.588118,Puna
2019,dry_season,November,WAY,B,1,Poaceae,Graminoid,Agrostis mertensii,8,2007,3071.7,-13.179917,-71.588118,Puna
2019,dry_season,November,WAY,B,1,Poaceae,Graminoid,Calamagrostis rigida,25,2007,3071.7,-13.179917,-71.588118,Puna
2019,dry_season,November,WAY,B,1,Poaceae,Graminoid,Danthonia secundiflora,1,2007,3071.7,-13.179917,-71.588118,Puna
2019,dry_season,November,WAY,B,1,Poaceae,Graminoid,Festuca dolichophylla,4,2007,3071.7,-13.179917,-71.588118,Puna
2019,dry_season,November,WAY,B,1,Primulaceae,Woody,Myrsine coriacea,0.5,2007,3071.7,-13.179917,-71.588118,Puna
2019,dry_season,November,WAY,B,1,Pteridaceae,Fern,Eriosorus cheilanthoides,2,2007,3071.7,-13.179917,-71.588118,Puna
2019,dry_season,November,WAY,B,1,Rubiaceae,Forb,Nertera granadensis,2,2007,3071.7,-13.179917,-71.588118,Puna
2019,dry_season,November,WAY,B,2,Asteraceae,Forb,Bidens triplinervia,0.5,2007,3073.1,-13.179978,-71.588188,Puna
2019,dry_season,November,WAY,B,2,Asteraceae,Forb,Gnaphalium dombeyanum,0.5,2007,3073.1,-13.179978,-71.588188,Puna
2019,dry_season,November,WAY,B,2,Asteraceae,Forb,Senecio burkartii,0.5,2007,3073.1,-13.179978,-71.588188,Puna
2019,dry_season,November,WAY,B,2,Asteraceae,Forb,Stevia pennellii,2,2007,3073.1,-13.179978,-71.588188,Puna
2019,dry_season,November,WAY,B,2,Cyperaceae,Graminoid,Carex cf. crinalis,6,2007,3073.1,-13.179978,-71.588188,Puna
